patenta_total,patentg_total,intangibleasset,netprofit,operatingevenue,operatingcost,othrece,rdinvestratio,rdinvestnetprofitratio,z_index,fund_ownership,qfii_ownership,insurance_ownership,social_security_ownership,trust_ownership,firmmisvaluation,industrymisvaluation,free_cashflow,interest_coverage,cashflow_to_debt,wcap_turn,asset_growth,roe_growth,eps_growth,sgr,fin_lev,op_lev,total_lev,confidence3,risk,dig_intanasset,othrece_pre1,rdinvestratio_pre1,rdinvestnetprofitratio_pre1,umig_pre1,desig_pre1,z_index_pre1,fund_ownership_pre1,qfii_ownership_pre1,insurance_ownership_pre1,social_security_ownership_pre1,trust_ownership_pre1,firmmisvaluation_pre1,industrymisvaluation_pre1,free_cashflow_pre1,interest_coverage_pre1,cashflow_to_debt_pre1,roe_pre1,wcap_turn_pre1,asset_growth_pre1,roe_growth_pre1,eps_growth_pre1,op_lev_pre1,confidence3_pre1,dig_intanasset_pre1,othrece_pre2,rdinvestratio_pre2,rdinvestnetprofitratio_pre2,umig_pre2,desig_pre2,desjg_pre2,z_index_pre2,managerholdsharesratio_pre2,fund_ownership_pre2,qfii_ownership_pre2,insurance_ownership_pre2,social_security_ownership_pre2,trust_ownership_pre2,firmmisvaluation_pre2,industrymisvaluation_pre2,interest_coverage_pre2,cashflow_to_debt_pre2,wcap_turn_pre2,asset_growth_pre2,roe_growth_pre2,eps_growth_pre2,op_lev_pre2,total_lev_pre2,confidence3_pre2,risk_pre2,dig_intanasset_pre2,intangibleasset_post1,othrece_post1,rdinvestratio_post1,rdinvestnetprofitratio_post1,umig_post1,desig_post1,z_index_post1,fund_ownership_post1,qfii_ownership_post1,insurance_ownership_post1,social_security_ownership_post1,trust_ownership_post1,firmmisvaluation_post1,industrymisvaluation_post1,free_cashflow_post1,interest_coverage_post1,cashflow_to_debt_post1,roe_post1,ebitda_post1,wcap_turn_post1,asset_growth_post1,roe_growth_post1,eps_growth_post1,op_lev_post1,confidence3_post1,risk_post1,dig_intanasset_post1,relativesize,intenind,exec_expense_pre1,exec_expense_pre2
3.4965076,3.4965076,0.0346136186202442,0.0057930160442672,0.0030676208444744,0.0032500119108092,0.013663335,0.0826950337216432,0.0113401829294422,0.0238204131671458,0.118618673716395,0.0,0.0,0.0,0.0,-0.0122401890092357,0.3021111854675813,0.0068014422960635,0.0013904112176039,0.0282666051452489,0.0009602429484472,0.0380189347522483,1.287581124616697e-05,0.0006893755046573,0.0365398374384228,0.0047899248824931,0.0233983970932929,0.0013418218980097,1.0,0.0273264212564014,0.16010079,0.019756589,0.0841717263843648,0.0065385752354314,10,4,0.0122972389458242,0.0590312176162695,0.0,0.0,0.0,0.0,-0.0594357097706978,0.1266134630688389,0.0031781562428755,0.0022852287574725,0.0507096783496433,0.130866,0.004770887177923,0.0149939586683813,-0.0014171533648096,-0.0003408316291751,0.0019728788857708,0.0,0.19279066,0.012042402,0.0738029247311828,0.0089006501790672,4,4,0,0.0136117826490796,0.3214,0.0128320478514088,0.0030438375570597,0.0,0.0,0.0,-0.0854961318606453,-0.4569834535803195,0.0007353424855085,0.0259948843961984,0.0003927543358768,-0.0042100880063748,-0.001229752022355,0.0021692636938876,0.0019423994798647,0.0101533850755414,1.0,0.0115040100398099,0.18354315,0.0208895048973518,0.013032982,0.0843737950937951,0.0171144570248385,13,1,0.0399713774842486,0.0082170031803452,0.0,0.0,0.0,0.0237470082880447,-0.1565583906718687,-0.2631626017971011,-0.0004843038901842,0.0009664342005137,0.0275329938007478,0.141494,0.074960873983403,0.0028742357611599,0.0481886754552454,3.890444671245131e-05,0.0004287450763809,0.0205707767826428,0.0,0.0239938265258273,0.18550314,2.9659509e-06,0,0.0,0.0018432224
2.6390574,2.1972246,0.1468972723861574,0.0032862694377724,0.0011341810534999,0.0009754881241638,0.0098594576,0.0826950337216432,0.0113401829294422,0.0463197352924986,0.132421832661106,0.0,0.0303856772624803,0.0,0.0,0.0958411831487221,0.2394705684636364,-0.0415270280907796,0.0023187792342088,-0.0304319393297056,0.0001930979974393,0.08841737300044,0.0011507717068522,0.0160854261440862,0.0027270909564539,0.0046975476260503,0.0262140854045007,0.0014743003262977,0.0,0.0179780134048523,0.57637078,0.0049861036,0.0841717263843648,0.0065385752354314,1,0,0.0214112183909382,0.0,0.0,0.0,0.0,0.0,0.1456459270768563,0.1173136510122416,0.0037936541282587,0.0022852287574725,0.1172847413146713,0.151164,0.0027979010088235,0.0525270921983914,0.0074613439379334,0.0066218704839809,0.0016571345810187,1.0,0.50249469,0.017285474,0.0738029247311828,0.0089006501790672,0,0,0,0.0315910051332433,0.0349,0.0221687145969499,0.0,0.0,0.0,0.0,0.2137679940895742,-0.4439112195324116,0.0014377122169757,-0.0153931938010647,0.0001149246592294,0.0131833422694808,0.0008207591882729,0.0002571228016044,0.001629165353958,0.0080088570208215,1.0,0.0579083613011199,1.0,0.1432771339795969,0.0063366638,0.0843737950937951,0.0171144570248385,0,0,0.0674392349297404,0.0527419462107214,0.0,0.0219066409765335,0.0,0.0,0.3372824352156964,-0.2689354881701434,0.0025497289411586,0.0007329189515773,-0.0044557349888487,0.050683,0.1152740942352015,0.0014318646064946,0.076149584392418,0.0001723838504991,0.0,0.0252985256769068,1.0,0.0199259867677003,0.58648509,3.8791891e-06,0,0.0,0.0
2.6390574,2.1972246,0.1468972723861574,0.0032862694377724,0.0011341810534999,0.0009754881241638,0.0098594576,0.0826950337216432,0.0113401829294422,0.0463197352924986,0.132421832661106,0.0,0.0303856772624803,0.0,0.0,0.0958411831487221,0.2394705684636364,-0.0415270280907796,0.0023187792342088,-0.0304319393297056,0.0001930979974393,0.08841737300044,0.0011507717068522,0.0160854261440862,0.0027270909564539,0.0046975476260503,0.0262140854045007,0.0014743003262977,0.0,0.0179780134048523,0.57637078,0.0049861036,0.0841717263843648,0.0065385752354314,1,0,0.0214112183909382,0.0,0.0,0.0,0.0,0.0,0.1456459270768563,0.1173136510122416,0.0037936541282587,0.0022852287574725,0.1172847413146713,0.151164,0.0027979010088235,0.0525270921983914,0.0074613439379334,0.0066218704839809,0.0016571345810187,1.0,0.50249469,0.017285474,0.0738029247311828,0.0089006501790672,0,0,0,0.0315910051332433,0.0349,0.0221687145969499,0.0,0.0,0.0,0.0,0.2137679940895742,-0.4439112195324116,0.0014377122169757,-0.0153931938010647,0.0001149246592294,0.0131833422694808,0.0008207591882729,0.0002571228016044,0.001629165353958,0.0080088570208215,1.0,0.0579083613011199,1.0,0.1432771339795969,0.0063366638,0.0843737950937951,0.0171144570248385,0,0,0.0674392349297404,0.0527419462107214,0.0,0.0219066409765335,0.0,0.0,0.3372824352156964,-0.2689354881701434,0.0025497289411586,0.0007329189515773,-0.0044557349888487,0.050683,0.1152740942352015,0.0014318646064946,0.076149584392418,0.0001723838504991,0.0,0.0252985256769068,1.0,0.0199259867677003,0.58648509,2.092477e-06,0,0.0,0.0
2.0794415,2.4849067,0.0268377610471878,0.0025812452482679,0.001808734137429,0.0019274577051368,0.0056760656,0.0826950337216432,0.0113401829294422,0.0195289060020618,0.0205069279795455,0.0,0.0,0.0,0.0,0.1968347089687339,0.2293673408207936,-0.00028516719283,0.0006633067532628,0.0084778132605252,0.0005619403456038,0.0258635766396053,0.000928488723289,0.0048345835204068,0.0135822607727704,0.0050625001104322,0.0255956085480536,0.0015513520625235,1.0,0.0062939407352737,0.058747005,0.003853794,0.0841717263843648,0.0065385752354314,0,0,0.0076128534188599,0.0,0.0076606269016382,0.0,0.0,0.0,-0.1116507176105756,0.208003397655504,0.0014237204385629,0.0002141293830342,0.005850820948609,0.024884,0.0025167414900752,-0.0034593197463947,-0.0045134883541554,-0.0039314519427402,0.0024679519897296,0.0,0.00011100838,0.0060947952,0.0738029247311828,0.0089006501790672,0,0,0,0.0112323216289091,0.0002,0.0,0.0,0.0,0.0,0.0,-0.0041941457709753,-0.4274462145143083,0.0001180813864567,0.0063480503332546,0.000195756076827,0.0036773538763739,-0.0049276002085035,0.0021692636938876,0.0019171947257151,0.0114472880901566,1.0,0.0195348212025637,0.00087644107,0.1215257621032101,0.0054306355,0.0843737950937951,0.0171144570248385,15,2,0.0287491943497921,0.0902278614287464,0.0,0.0,0.0250976486148343,0.0,0.2586161981228478,-0.2438360584443372,-0.02392390235729,0.0005604646918414,0.0167845216469668,0.072064,0.0881685975021659,0.0012657715446602,0.1915136305380364,0.0024934561649755,0.0046096757344237,0.020553648727946,1.0,0.003635631059618,0.0077466536,1.9592233e-07,0,0.0,0.0
2.0794415,2.3025851,0.0071813404022909,0.0028296567803254,0.0047250603328019,0.005347651935051,0.0099584619,0.0826950337216432,0.0113401829294422,0.0074542426118459,0.106308846283505,0.0,0.0,0.0,0.0,0.078065723666043,0.022049049027831,0.0003065975141457,0.0096765390392659,-0.0071392020371452,0.0005506973406566,0.0117581830691016,0.0014144127227781,0.0067551836763822,0.0052018952119062,0.0045965960362116,0.0241957923994233,0.0013315461445207,1.0,0.0127451398499451,0.36182401,0.0094576748,0.0841717263843648,0.0065385752354314,0,0,0.0039868889544748,0.0,0.0,0.0,0.0,0.0,-0.3635622129525371,0.1441054627753533,0.0010107237732691,0.0022852287574725,-0.023320011343318,0.059126,0.0029611792088011,0.0120746237608738,0.0026135132882681,0.0023514246762099,0.0017682907293943,0.0,1.0,0.012698387,0.0738029247311828,0.0089006501790672,1,0,0,0.0058824223417285,0.2359,7.525e-05,0.0,0.0,0.0,0.0,-0.2377384159234341,-0.4552100942337679,0.0014377122169757,0.0151579687909852,0.0001876305988709,0.0057462011978899,0.0081105910945969,0.0059318111693921,0.0017165847893857,0.0080780982957518,1.0,0.0142051122363689,1.0,0.0131772956773786,0.01022275,0.0843737950937951,0.0171144570248385,3,0,0.0093887672032532,0.0060691707351501,0.0,0.0,0.0,0.0,-0.1910827280489377,-0.3580820409222601,0.0009846896393491,0.0010306215144232,-0.0783561444935525,0.030883,0.0262682894655727,0.0019079038547715,0.0131302895217787,-0.0013927229564455,-0.0021823416320604,0.0224435004569876,0.0,0.0163894008623748,0.19729359,4.3807623e-07,0,0.0,0.0
3.2188759,2.9444389,0.0170129488321983,0.0032386187456063,0.0008851066603036,0.0007665221727429,0.0037835371,0.0826950337216432,0.0113401829294422,0.0088344565552007,0.0451692179088701,0.0,0.0,0.0,0.0,0.3618557270412086,0.4363964498653993,0.0009997330174777,0.0029742068785988,0.058253265867929,0.0003486705619749,0.0167335447030499,-0.000633930814567,-0.002954463494065,0.0208761686219313,0.0044386922446793,0.0221187407896888,0.0011754258229019,1.0,0.0068307339060158,0.071038887,0.0041754302,0.0841717263843648,0.0065385752354314,2,0,0.0047250940293711,0.0003429651372029,0.0,0.0,0.0,0.0,-0.0196197303805927,0.2539803929315216,0.001866378353705,0.0022852287574725,0.0303051640935919,0.113706,0.0017911425337383,0.016280777377181,-0.0017758514179445,-0.0014681990456714,0.0017693734292817,0.0,0.049317412,0.0066002742,0.0738029247311828,0.0089006501790672,4,0,0,0.006971600915532,0.2624,0.0011675384615385,0.0,0.0,0.0,0.0,0.1024788421293593,-0.3685567697030866,0.0014377122169757,0.0186317509974015,0.0001206426836923,0.0395853427922631,0.0041866684325468,0.0015427337241592,0.0017348377990137,0.0083275038865279,1.0,0.0133579134857736,0.030794401,0.0147615385146851,0.0040852553,0.0843737950937951,0.0171144570248385,5,0,0.0086423905963395,0.0040494543065181,0.0,0.0179266096475263,0.0,0.0,0.2530370549950189,-0.1739844840526648,0.0024999329540168,0.0057365218282783,-0.0072893825077002,0.112516,0.1121088806943186,0.0012889686590098,0.0183875129729827,-0.0015669045597106,-0.0031441352763274,0.0193644578662112,0.0,0.0033647469436729,0.036260929,1.0934865e-08,0,0.0,0.078825161
3.2580965,4.8362818,0.086536798482992,0.0088514901778502,0.0050115820414924,0.003962246237285,0.032760929,0.0826950337216432,0.0113401829294422,0.012340376660453,0.5358796046861319,0.0,0.0553501395782757,0.0,0.0,0.2465183639655124,0.2400898131970278,-0.0410584180510102,0.0029742068785988,0.0680835673633504,0.0005427291567456,0.0635334164632972,0.0012957116426874,0.0091916710975128,0.0092509684816086,0.0045453189657273,0.0249366112773558,0.0013570057190597,0.0,0.0115505819269376,0.015898522,0.016492931,0.0841717263843648,0.0065385752354314,0,5,0.0065013659156432,0.608274608031369,0.0,0.0,0.0,0.0,0.3399068521695058,0.1948304276417896,0.0091848807106168,0.0085478076888848,0.0625359285178705,0.214021,0.006479364450676,0.0582478496912673,0.0010465639904515,0.0005453306066803,0.0016909338505564,1.0,0.0098047499,0.0052148695,0.0738029247311828,0.0089006501790672,0,0,0,0.0095923865827786,0.0,0.5980757179487179,0.0,0.0,0.0346153846153846,0.0,0.3384857897003673,-0.3677130177602369,0.0007582240808381,0.051154021389775,0.0003398914218918,0.0885115431305919,0.0003339339935452,-0.0029140527614933,0.0017043521527624,0.0089026533148226,1.0,0.0663760005064107,0.024564968,0.0764160265679913,0.012360507,0.0843737950937951,0.0171144570248385,0,0,0.0155429504643883,0.116904639719721,0.0,0.0154188677859916,0.0,0.0,0.0106946867885848,-0.1778126161767086,0.0106024793966216,0.0005896380424847,0.0212005002960839,0.064046,0.063222074696388,0.0022661362239749,0.060619990540131,-0.0362025454013286,-0.0042797625762621,0.0224771647777195,1.0,0.0144623979122143,0.015380545,4.9058923e-07,0,0.0,0.033639815
3.2580965,4.8362818,0.086536798482992,0.0088514901778502,0.0050115820414924,0.003962246237285,0.032760929,0.0826950337216432,0.0113401829294422,0.012340376660453,0.5358796046861319,0.0,0.0553501395782757,0.0,0.0,0.2465183639655124,0.2400898131970278,-0.0410584180510102,0.0029742068785988,0.0680835673633504,0.0005427291567456,0.0635334164632972,0.0012957116426874,0.0091916710975128,0.0092509684816086,0.0045453189657273,0.0249366112773558,0.0013570057190597,0.0,0.0115505819269376,0.015898522,0.016492931,0.0841717263843648,0.0065385752354314,0,5,0.0065013659156432,0.608274608031369,0.0,0.0,0.0,0.0,0.3399068521695058,0.1948304276417896,0.0091848807106168,0.0085478076888848,0.0625359285178705,0.214021,0.006479364450676,0.0582478496912673,0.0010465639904515,0.0005453306066803,0.0016909338505564,1.0,0.0098047499,0.0052148695,0.0738029247311828,0.0089006501790672,0,0,0,0.0095923865827786,0.0,0.5980757179487179,0.0,0.0,0.0346153846153846,0.0,0.3384857897003673,-0.3677130177602369,0.0007582240808381,0.051154021389775,0.0003398914218918,0.0885115431305919,0.0003339339935452,-0.0029140527614933,0.0017043521527624,0.0089026533148226,1.0,0.0663760005064107,0.024564968,0.0764160265679913,0.012360507,0.0843737950937951,0.0171144570248385,0,0,0.0155429504643883,0.116904639719721,0.0,0.0154188677859916,0.0,0.0,0.0106946867885848,-0.1778126161767086,0.0106024793966216,0.0005896380424847,0.0212005002960839,0.064046,0.063222074696388,0.0022661362239749,0.060619990540131,-0.0362025454013286,-0.0042797625762621,0.0224771647777195,1.0,0.0144623979122143,0.015380545,7.7436147e-07,0,0.0,0.033639815
3.2580965,4.8362818,0.086536798482992,0.0088514901778502,0.0050115820414924,0.003962246237285,0.032760929,0.0826950337216432,0.0113401829294422,0.012340376660453,0.5358796046861319,0.0,0.0553501395782757,0.0,0.0,0.2465183639655124,0.2400898131970278,-0.0410584180510102,0.0029742068785988,0.0680835673633504,0.0005427291567456,0.0635334164632972,0.0012957116426874,0.0091916710975128,0.0092509684816086,0.0045453189657273,0.0249366112773558,0.0013570057190597,0.0,0.0115505819269376,0.015898522,0.016492931,0.0841717263843648,0.0065385752354314,0,5,0.0065013659156432,0.608274608031369,0.0,0.0,0.0,0.0,0.3399068521695058,0.1948304276417896,0.0091848807106168,0.0085478076888848,0.0625359285178705,0.214021,0.006479364450676,0.0582478496912673,0.0010465639904515,0.0005453306066803,0.0016909338505564,1.0,0.0098047499,0.0052148695,0.0738029247311828,0.0089006501790672,0,0,0,0.0095923865827786,0.0,0.5980757179487179,0.0,0.0,0.0346153846153846,0.0,0.3384857897003673,-0.3677130177602369,0.0007582240808381,0.051154021389775,0.0003398914218918,0.0885115431305919,0.0003339339935452,-0.0029140527614933,0.0017043521527624,0.0089026533148226,1.0,0.0663760005064107,0.024564968,0.0764160265679913,0.012360507,0.0843737950937951,0.0171144570248385,0,0,0.0155429504643883,0.116904639719721,0.0,0.0154188677859916,0.0,0.0,0.0106946867885848,-0.1778126161767086,0.0106024793966216,0.0005896380424847,0.0212005002960839,0.064046,0.063222074696388,0.0022661362239749,0.060619990540131,-0.0362025454013286,-0.0042797625762621,0.0224771647777195,1.0,0.0144623979122143,0.015380545,4.9058923e-07,0,0.0,0.033639815
3.2580965,4.8362818,0.086536798482992,0.0088514901778502,0.0050115820414924,0.003962246237285,0.032760929,0.0826950337216432,0.0113401829294422,0.012340376660453,0.5358796046861319,0.0,0.0553501395782757,0.0,0.0,0.2465183639655124,0.2400898131970278,-0.0410584180510102,0.0029742068785988,0.0680835673633504,0.0005427291567456,0.0635334164632972,0.0012957116426874,0.0091916710975128,0.0092509684816086,0.0045453189657273,0.0249366112773558,0.0013570057190597,0.0,0.0115505819269376,0.015898522,0.016492931,0.0841717263843648,0.0065385752354314,0,5,0.0065013659156432,0.608274608031369,0.0,0.0,0.0,0.0,0.3399068521695058,0.1948304276417896,0.0091848807106168,0.0085478076888848,0.0625359285178705,0.214021,0.006479364450676,0.0582478496912673,0.0010465639904515,0.0005453306066803,0.0016909338505564,1.0,0.0098047499,0.0052148695,0.0738029247311828,0.0089006501790672,0,0,0,0.0095923865827786,0.0,0.5980757179487179,0.0,0.0,0.0346153846153846,0.0,0.3384857897003673,-0.3677130177602369,0.0007582240808381,0.051154021389775,0.0003398914218918,0.0885115431305919,0.0003339339935452,-0.0029140527614933,0.0017043521527624,0.0089026533148226,1.0,0.0663760005064107,0.024564968,0.0764160265679913,0.012360507,0.0843737950937951,0.0171144570248385,0,0,0.0155429504643883,0.116904639719721,0.0,0.0154188677859916,0.0,0.0,0.0106946867885848,-0.1778126161767086,0.0106024793966216,0.0005896380424847,0.0212005002960839,0.064046,0.063222074696388,0.0022661362239749,0.060619990540131,-0.0362025454013286,-0.0042797625762621,0.0224771647777195,1.0,0.0144623979122143,0.015380545,1.387413e-06,0,0.0,0.033639815
